# CPU: 12th Gen Intel(R) Core(TM) i5-12600KF
# CPU Frequency: 3.69 GHz
# Compiler: Clang 19.1.5
# 
kernel,implementation,data_type,array_size,aligned,stride,time_seconds,gflops,cpe,bandwidth_gbs,speedup,run_id,compiler_flags
axpy,scalar,f64,1048576,1,8,0.000343087,6409520.778,1.206,73.351,0.000,108,avx2
dot_product,scalar,f64,1048576,1,8,0.000232816,9445327.018,0.818,72.062,0.000,109,avx2
axpy,vectorized,f64,1048576,1,8,0.000343106,6409165.838,1.206,73.347,0.989,110,avx2
dot_product,vectorized,f64,1048576,1,8,0.000272743,8062620.327,0.959,61.513,0.829,111,avx2
axpy,scalar,f32,1048576,1,16,0.000162143,13562246.010,0.570,77.604,0.000,112,avx2
dot_product,scalar,f32,1048576,1,16,0.000107751,20408379.086,0.379,77.852,0.000,113,avx2
axpy,vectorized,f32,1048576,1,16,0.000160543,13697409.780,0.564,78.377,0.995,114,avx2
dot_product,vectorized,f32,1048576,1,16,0.000100054,21978364.256,0.352,83.841,0.984,115,avx2
axpy,scalar,f64,1048576,1,16,0.000343327,6405040.257,1.207,73.300,0.000,116,avx2
dot_product,scalar,f64,1048576,1,16,0.000245571,8954735.110,0.863,68.319,0.000,117,avx2
axpy,vectorized,f64,1048576,1,16,0.000338393,6498430.099,1.190,74.369,0.999,118,avx2
dot_product,vectorized,f64,1048576,1,16,0.000256014,8589464.854,0.900,65.532,0.971,119,avx2
axpy,scalar,f32,1024,1,1,0.000000050,41942.965,0.180,245.760,0.000,0,avx2
dot_product,scalar,f32,1024,1,1,0.000000040,52428.782,0.144,204.800,0.000,1,avx2
elementwise_multiply,scalar,f32,1024,1,1,0.000000047,22310.096,0.169,261.446,0.000,2,avx2
axpy,vectorized,f32,1024,1,1,0.000000036,58254.250,0.130,341.333,1.083,3,avx2
dot_product,vectorized,f32,1024,1,1,0.000000039,53773.120,0.140,210.051,1.359,4,avx2
elementwise_multiply,vectorized,f32,1024,1,1,0.000000040,26214.391,0.144,307.200,1.025,5,avx2
axpy,scalar,f64,1024,1,1,0.000000068,30840.500,0.245,361.412,0.000,6,avx2
dot_product,scalar,f64,1024,1,1,0.000000085,24672.358,0.306,192.753,0.000,7,avx2
elementwise_multiply,scalar,f64,1024,1,1,0.000000076,13797.053,0.274,323.368,0.000,8,avx2
axpy,vectorized,f64,1024,1,1,0.000000068,30840.368,0.245,361.411,0.779,9,avx2
dot_product,vectorized,f64,1024,1,1,0.000000078,26886.560,0.281,210.051,1.115,10,avx2
elementwise_multiply,vectorized,f64,1024,1,1,0.000000072,14563.562,0.259,341.333,0.889,11,avx2
axpy,scalar,f32,4096,1,1,0.000000131,256141.028,0.118,375.207,0.000,12,avx2
dot_product,scalar,f32,4096,1,1,0.000000184,182361.097,0.166,178.087,0.000,13,avx2
elementwise_multiply,scalar,f32,4096,1,1,0.000000148,113359.596,0.133,332.108,0.000,14,avx2
axpy,vectorized,f32,4096,1,1,0.000000129,260112.243,0.116,381.024,0.806,15,avx2
dot_product,vectorized,f32,4096,1,1,0.000000184,182361.097,0.166,178.087,1.054,16,avx2
elementwise_multiply,vectorized,f32,4096,1,1,0.000000148,113359.373,0.133,332.108,0.851,17,avx2
axpy,scalar,f64,4096,1,1,0.000000426,78766.264,0.383,230.761,0.000,18,avx2
dot_product,scalar,f64,4096,1,1,0.000000402,83468.765,0.362,163.025,0.000,19,avx2
elementwise_multiply,scalar,f64,4096,1,1,0.000000560,29959.320,0.504,175.543,0.000,20,avx2
axpy,vectorized,f64,4096,1,1,0.000000423,79324.895,0.381,232.397,1.017,21,avx2
dot_product,vectorized,f64,4096,1,1,0.000000402,83468.705,0.362,163.025,1.050,22,avx2
elementwise_multiply,vectorized,f64,4096,1,1,0.000000560,29959.304,0.504,175.543,1.039,23,avx2
axpy,scalar,f32,16384,1,1,0.000000926,579774.162,0.208,212.320,0.000,24,avx2
dot_product,scalar,f32,16384,1,1,0.000000822,653127.513,0.185,159.455,0.000,25,avx2
elementwise_multiply,scalar,f32,16384,1,1,0.000001158,231809.530,0.261,169.782,0.000,26,avx2
axpy,vectorized,f32,16384,1,1,0.000000928,578524.639,0.209,211.862,1.054,27,avx2
dot_product,vectorized,f32,16384,1,1,0.000000822,653127.513,0.185,159.455,1.044,28,avx2
elementwise_multiply,vectorized,f32,16384,1,1,0.000001115,240749.277,0.251,176.330,1.040,29,avx2
axpy,scalar,f64,16384,1,1,0.000001850,290200.475,0.416,212.549,0.000,30,avx2
dot_product,scalar,f64,16384,1,1,0.000001660,323416.244,0.373,157.918,0.000,31,avx2
elementwise_multiply,scalar,f64,16384,1,1,0.000002259,118829.328,0.508,174.066,0.000,32,avx2
axpy,vectorized,f64,16384,1,1,0.000001850,290200.475,0.416,212.549,1.042,33,avx2
dot_product,vectorized,f64,16384,1,1,0.000001660,323416.188,0.373,157.918,1.045,34,avx2
elementwise_multiply,vectorized,f64,16384,1,1,0.000002226,120590.963,0.501,176.647,1.046,35,avx2
axpy,scalar,f32,65536,1,1,0.000003696,2324116.557,0.208,212.779,0.000,36,avx2
dot_product,scalar,f32,65536,1,1,0.000003498,2455670.365,0.197,149.882,0.000,37,avx2
elementwise_multiply,scalar,f32,65536,1,1,0.000004464,962134.264,0.251,176.172,0.000,38,avx2
axpy,vectorized,f32,65536,1,1,0.000003696,2324116.557,0.208,212.779,1.127,39,avx2
dot_product,vectorized,f32,65536,1,1,0.000003359,2557289.276,0.189,156.085,1.061,40,avx2
elementwise_multiply,vectorized,f32,65536,1,1,0.000018424,233118.068,1.036,42.685,0.259,41,avx2
axpy,scalar,f64,65536,1,1,0.000007677,1118918.150,0.432,204.880,0.000,42,avx2
dot_product,scalar,f64,65536,1,1,0.000006719,1278454.334,0.378,156.061,0.000,43,avx2
elementwise_multiply,scalar,f64,65536,1,1,0.000017188,249881.738,0.967,91.509,0.000,44,avx2
axpy,vectorized,f64,65536,1,1,0.000007383,1163474.812,0.415,213.039,1.192,45,avx2
dot_product,vectorized,f64,65536,1,1,0.000006835,1256757.082,0.384,153.413,1.046,46,avx2
elementwise_multiply,vectorized,f64,65536,1,1,0.000017285,248479.449,0.972,90.996,1.058,47,avx2
axpy,scalar,f32,262144,1,1,0.000038472,3572441.098,0.541,81.767,0.000,48,avx2
dot_product,scalar,f32,262144,1,1,0.000024976,5502840.837,0.351,83.967,0.000,49,avx2
elementwise_multiply,scalar,f32,262144,1,1,0.000051586,1332134.239,0.725,60.980,0.000,50,avx2
axpy,vectorized,f32,262144,1,1,0.000039928,3442169.751,0.561,78.785,1.016,51,avx2
dot_product,vectorized,f32,262144,1,1,0.000023718,5794710.876,0.333,88.420,1.012,52,avx2
elementwise_multiply,vectorized,f32,262144,1,1,0.000044863,1531762.852,0.631,70.119,1.036,53,avx2
axpy,scalar,f64,262144,1,1,0.000079386,1731274.450,1.116,79.251,0.000,54,avx2
dot_product,scalar,f64,262144,1,1,0.000047494,2893817.176,0.668,88.312,0.000,55,avx2
elementwise_multiply,scalar,f64,262144,1,1,0.000089050,771695.413,1.252,70.651,0.000,56,avx2
axpy,vectorized,f64,262144,1,1,0.000080438,1708632.154,1.131,78.215,1.021,57,avx2
dot_product,vectorized,f64,262144,1,1,0.000049570,2772623.634,0.697,84.614,1.004,58,avx2
elementwise_multiply,vectorized,f64,262144,1,1,0.000090017,763405.545,1.266,69.892,1.099,59,avx2
axpy,scalar,f32,1048576,1,1,0.000158869,13841739.128,0.558,79.203,0.000,60,avx2
dot_product,scalar,f32,1048576,1,1,0.000097903,22461244.897,0.344,85.683,0.000,61,avx2
elementwise_multiply,scalar,f32,1048576,1,1,0.000182196,6034773.695,0.640,69.063,0.000,62,avx2
axpy,vectorized,f32,1048576,1,1,0.000157234,13985672.670,0.553,80.027,1.117,63,avx2
dot_product,vectorized,f32,1048576,1,1,0.000099814,22031210.642,0.351,84.042,1.092,64,avx2
elementwise_multiply,vectorized,f32,1048576,1,1,0.000183284,5998950.412,0.644,68.653,1.174,65,avx2
axpy,scalar,f64,1048576,1,1,0.000373485,5887848.922,1.313,67.381,0.000,66,avx2
dot_product,scalar,f64,1048576,1,1,0.000262198,8386880.356,0.922,63.987,0.000,67,avx2
elementwise_multiply,scalar,f64,1048576,1,1,0.000590165,1863058.005,2.075,42.642,0.000,68,avx2
axpy,vectorized,f64,1048576,1,1,0.000349186,6297569.937,1.227,72.070,1.035,69,avx2
dot_product,vectorized,f64,1048576,1,1,0.000256132,8585507.697,0.900,65.502,1.015,70,avx2
elementwise_multiply,vectorized,f64,1048576,1,1,0.000593027,1854066.726,2.085,42.436,1.229,71,avx2
axpy,scalar,f32,1024,1,1,0.000000036,58254.250,0.130,341.333,0.000,72,avx2
dot_product,scalar,f32,1024,1,1,0.000000039,53773.120,0.140,210.051,0.000,73,avx2
elementwise_multiply,scalar,f32,1024,1,1,0.000000043,24385.468,0.155,285.767,0.000,74,avx2
axpy,vectorized,f32,1024,1,1,0.000000034,61680.999,0.122,361.412,1.147,75,avx2
dot_product,vectorized,f32,1024,1,1,0.000000037,56679.798,0.133,221.405,1.432,76,avx2
elementwise_multiply,vectorized,f32,1024,1,1,0.000000039,26886.560,0.140,315.077,1.051,77,avx2
axpy,scalar,f64,1024,1,1,0.000000067,31300.674,0.241,366.805,0.000,78,avx2
dot_product,scalar,f64,1024,1,1,0.000000081,25890.754,0.292,202.272,0.000,79,avx2
elementwise_multiply,scalar,f64,1024,1,1,0.000000072,14563.504,0.259,341.332,0.000,80,avx2
axpy,vectorized,f64,1024,1,1,0.000000066,31775.069,0.238,372.364,0.803,81,avx2
dot_product,vectorized,f64,1024,1,1,0.000000078,26886.560,0.281,210.051,1.115,82,avx2
elementwise_multiply,vectorized,f64,1024,1,1,0.000000072,14563.562,0.259,341.333,0.889,83,avx2
axpy,scalar,f32,4096,1,1,0.000000130,258111.361,0.117,378.093,0.000,84,avx2
dot_product,scalar,f32,4096,1,1,0.000000184,182361.097,0.166,178.087,0.000,85,avx2
elementwise_multiply,scalar,f32,4096,1,1,0.000000149,112598.787,0.134,329.879,0.000,86,avx2
axpy,vectorized,f32,4096,1,1,0.000000133,252288.698,0.120,369.564,0.782,87,avx2
dot_product,vectorized,f32,4096,1,1,0.000000185,181375.068,0.166,177.124,1.049,88,avx2
elementwise_multiply,vectorized,f32,4096,1,1,0.000000149,112598.787,0.134,329.879,0.846,89,avx2
axpy,scalar,f64,4096,1,1,0.000000424,79137.806,0.382,231.849,0.000,90,avx2
dot_product,scalar,f64,4096,1,1,0.000000402,83468.765,0.362,163.025,0.000,91,avx2
elementwise_multiply,scalar,f64,4096,1,1,0.000000559,30012.899,0.503,175.857,0.000,92,avx2
axpy,vectorized,f64,4096,1,1,0.000000451,74400.081,0.406,217.969,0.953,93,avx2
dot_product,vectorized,f64,4096,1,1,0.000000401,83676.919,0.361,163.431,1.052,94,avx2
elementwise_multiply,vectorized,f64,4096,1,1,0.000000559,30012.915,0.503,175.857,1.041,95,avx2
axpy,scalar,f32,16384,1,1,0.000000927,579148.726,0.209,212.091,0.000,96,avx2
dot_product,scalar,f32,16384,1,1,0.000000821,653923.278,0.185,159.649,0.000,97,avx2
elementwise_multiply,scalar,f32,16384,1,1,0.000001114,240965.391,0.251,176.488,0.000,98,avx2
axpy,vectorized,f32,16384,1,1,0.000000926,579774.162,0.208,212.320,1.056,99,avx2
dot_product,vectorized,f32,16384,1,1,0.000000822,653127.513,0.185,159.455,1.044,100,avx2
elementwise_multiply,vectorized,f32,16384,1,1,0.000001121,239460.752,0.252,175.386,1.035,101,avx2
axpy,scalar,f64,16384,1,1,0.000001851,290043.693,0.416,212.434,0.000,102,avx2
dot_product,scalar,f64,16384,1,1,0.000001660,323416.244,0.373,157.918,0.000,103,avx2
elementwise_multiply,scalar,f64,16384,1,1,0.000002226,120590.947,0.501,176.647,0.000,104,avx2
axpy,vectorized,f64,16384,1,1,0.000001850,290200.475,0.416,212.549,1.042,105,avx2
dot_product,vectorized,f64,16384,1,1,0.000001686,318428.767,0.379,155.483,1.029,106,avx2
elementwise_multiply,vectorized,f64,16384,1,1,0.000002226,120590.947,0.501,176.647,1.046,107,avx2
axpy,scalar,f32,65536,1,1,0.000003696,2324116.374,0.208,212.779,0.000,108,avx2
dot_product,scalar,f32,65536,1,1,0.000003899,2203112.230,0.219,134.467,0.000,109,avx2
elementwise_multiply,scalar,f32,65536,1,1,0.000004638,926038.638,0.261,169.563,0.000,110,avx2
axpy,vectorized,f32,65536,1,1,0.000003697,2323487.903,0.208,212.722,1.127,111,avx2
dot_product,vectorized,f32,65536,1,1,0.000003338,2573377.574,0.188,157.067,1.067,112,avx2
elementwise_multiply,vectorized,f32,65536,1,1,0.000018430,233042.175,1.037,42.671,0.258,113,avx2
axpy,scalar,f64,65536,1,1,0.000007431,1155959.465,0.418,211.662,0.000,114,avx2
dot_product,scalar,f64,65536,1,1,0.000006723,1277693.683,0.378,155.968,0.000,115,avx2
elementwise_multiply,scalar,f64,65536,1,1,0.000018666,230095.750,1.050,84.264,0.000,116,avx2
axpy,vectorized,f64,65536,1,1,0.000007422,1157361.160,0.417,211.919,1.186,117,avx2
dot_product,vectorized,f64,65536,1,1,0.000006767,1269385.928,0.381,154.954,1.057,118,avx2
elementwise_multiply,vectorized,f64,65536,1,1,0.000017746,242024.532,0.998,88.632,1.030,119,avx2
axpy,scalar,f32,262144,1,1,0.000038687,3552587.544,0.544,81.312,0.000,120,avx2
dot_product,scalar,f32,262144,1,1,0.000023442,5862936.381,0.330,89.461,0.000,121,avx2
elementwise_multiply,scalar,f32,262144,1,1,0.000045092,1523983.785,0.634,69.762,0.000,122,avx2
axpy,vectorized,f32,262144,1,1,0.000041139,3340843.339,0.578,76.466,0.986,123,avx2
dot_product,vectorized,f32,262144,1,1,0.000023198,5924603.569,0.326,90.402,1.034,124,avx2
elementwise_multiply,vectorized,f32,262144,1,1,0.000045156,1521823.823,0.635,69.664,1.030,125,avx2
axpy,scalar,f64,262144,1,1,0.000078607,1748431.484,1.105,80.037,0.000,126,avx2
dot_product,scalar,f64,262144,1,1,0.000049950,2751530.602,0.702,83.970,0.000,127,avx2
elementwise_multiply,scalar,f64,262144,1,1,0.000089344,769156.036,1.256,70.418,0.000,128,avx2
axpy,vectorized,f64,262144,1,1,0.000078659,1747275.626,1.106,79.984,1.044,129,avx2
dot_product,vectorized,f64,262144,1,1,0.000051235,2682520.814,0.720,81.864,0.971,130,avx2
elementwise_multiply,vectorized,f64,262144,1,1,0.000089486,767935.506,1.258,70.307,1.105,131,avx2
axpy,scalar,f32,1048576,1,1,0.000159236,13809837.317,0.560,79.021,0.000,132,avx2
dot_product,scalar,f32,1048576,1,1,0.000117207,18761876.494,0.412,71.571,0.000,133,avx2
elementwise_multiply,scalar,f32,1048576,1,1,0.000182925,6010723.673,0.643,68.787,0.000,134,avx2
axpy,vectorized,f32,1048576,1,1,0.000157812,13934448.914,0.555,79.734,1.113,135,avx2
dot_product,vectorized,f32,1048576,1,1,0.000113102,19442832.619,0.398,74.169,0.964,136,avx2
elementwise_multiply,vectorized,f32,1048576,1,1,0.000187074,5877415.508,0.658,67.262,1.150,137,avx2
axpy,scalar,f64,1048576,1,1,0.000343850,6395298.110,1.209,73.188,0.000,138,avx2
dot_product,scalar,f64,1048576,1,1,0.000245045,8973956.845,0.861,68.466,0.000,139,avx2
elementwise_multiply,scalar,f64,1048576,1,1,0.000578685,1900017.501,2.034,43.488,0.000,140,avx2
axpy,vectorized,f64,1048576,1,1,0.000356441,6169389.196,1.253,70.603,1.014,141,avx2
dot_product,vectorized,f64,1048576,1,1,0.000234797,9365636.083,0.825,71.454,1.107,142,avx2
elementwise_multiply,vectorized,f64,1048576,1,1,0.000578082,1901999.418,2.032,43.533,1.260,143,avx2
axpy,scalar,f32,1024,1,1,0.000000036,58254.250,0.130,341.333,0.000,144,avx2
dot_product,scalar,f32,1024,1,1,0.000000038,55188.213,0.137,215.579,0.000,145,avx2
elementwise_multiply,scalar,f32,1024,1,1,0.000000042,24966.078,0.151,292.571,0.000,146,avx2
axpy,vectorized,f32,1024,1,1,0.000000034,61680.999,0.122,361.412,1.147,147,avx2
dot_product,vectorized,f32,1024,1,1,0.000000037,56679.798,0.133,221.405,1.432,148,avx2
elementwise_multiply,vectorized,f32,1024,1,1,0.000000038,27594.106,0.137,323.368,1.079,149,avx2
axpy,scalar,f64,1024,1,1,0.000000066,31775.069,0.238,372.364,0.000,150,avx2
dot_product,scalar,f64,1024,1,1,0.000000082,25575.011,0.295,199.805,0.000,151,avx2
elementwise_multiply,scalar,f64,1024,1,1,0.000000073,14364.003,0.263,336.656,0.000,152,avx2
axpy,vectorized,f64,1024,1,1,0.000000066,31775.069,0.238,372.364,0.803,153,avx2
dot_product,vectorized,f64,1024,1,1,0.000000079,26546.221,0.284,207.392,1.101,154,avx2
elementwise_multiply,vectorized,f64,1024,1,1,0.000000072,14563.562,0.259,341.333,0.889,155,avx2
axpy,scalar,f32,4096,1,1,0.000000129,260111.656,0.116,381.023,0.000,156,avx2
dot_product,scalar,f32,4096,1,1,0.000000185,181375.354,0.166,177.124,0.000,157,avx2
elementwise_multiply,scalar,f32,4096,1,1,0.000000149,112598.787,0.134,329.879,0.000,158,avx2
axpy,vectorized,f32,4096,1,1,0.000000129,260112.243,0.116,381.024,0.806,159,avx2
dot_product,vectorized,f32,4096,1,1,0.000000186,180400.210,0.167,176.172,1.043,160,avx2
elementwise_multiply,vectorized,f32,4096,1,1,0.000000150,111848.123,0.135,327.680,0.840,161,avx2
axpy,scalar,f64,4096,1,1,0.000000424,79137.806,0.382,231.849,0.000,162,avx2
dot_product,scalar,f64,4096,1,1,0.000000402,83468.765,0.362,163.025,0.000,163,avx2
elementwise_multiply,scalar,f64,4096,1,1,0.000000560,29959.320,0.504,175.543,0.000,164,avx2
axpy,vectorized,f64,4096,1,1,0.000000423,79324.895,0.381,232.397,1.017,165,avx2
dot_product,vectorized,f64,4096,1,1,0.000000401,83676.919,0.361,163.431,1.052,166,avx2
elementwise_multiply,vectorized,f64,4096,1,1,0.000000559,30012.899,0.503,175.857,1.041,167,avx2
axpy,scalar,f32,16384,1,1,0.000000927,579148.726,0.209,212.091,0.000,168,avx2
dot_product,scalar,f32,16384,1,1,0.000000879,610774.644,0.198,149.115,0.000,169,avx2
elementwise_multiply,scalar,f32,16384,1,1,0.000001118,240103.254,0.252,175.857,0.000,170,avx2
axpy,vectorized,f32,16384,1,1,0.000000928,578524.639,0.209,211.862,1.054,171,avx2
dot_product,vectorized,f32,16384,1,1,0.000000821,653923.046,0.185,159.649,1.045,172,avx2
elementwise_multiply,vectorized,f32,16384,1,1,0.000001116,240533.550,0.251,176.172,1.039,173,avx2
axpy,scalar,f64,16384,1,1,0.000002059,260743.527,0.463,190.974,0.000,174,avx2
dot_product,scalar,f64,16384,1,1,0.000001720,312134.251,0.387,152.409,0.000,175,avx2
elementwise_multiply,scalar,f64,16384,1,1,0.000002228,120482.696,0.501,176.488,0.000,176,avx2
axpy,vectorized,f64,16384,1,1,0.000001850,290200.520,0.416,212.549,1.042,177,avx2
dot_product,vectorized,f64,16384,1,1,0.000001659,323611.136,0.373,158.013,1.046,178,avx2
elementwise_multiply,vectorized,f64,16384,1,1,0.000002267,118410.004,0.510,173.452,1.027,179,avx2
axpy,scalar,f32,65536,1,1,0.000003709,2315970.495,0.209,212.033,0.000,180,avx2
dot_product,scalar,f32,65536,1,1,0.000003340,2571836.842,0.188,156.972,0.000,181,avx2
elementwise_multiply,scalar,f32,65536,1,1,0.000004451,964944.383,0.250,176.687,0.000,182,avx2
axpy,vectorized,f32,65536,1,1,0.000003696,2324116.374,0.208,212.779,1.127,183,avx2
dot_product,vectorized,f32,65536,1,1,0.000003338,2573377.799,0.188,157.067,1.067,184,avx2
elementwise_multiply,vectorized,f32,65536,1,1,0.000004904,875808.976,0.276,160.365,0.971,185,avx2
axpy,scalar,f64,65536,1,1,0.000007481,1148233.483,0.421,210.248,0.000,186,avx2
dot_product,scalar,f64,65536,1,1,0.000006732,1275985.523,0.379,155.760,0.000,187,avx2
elementwise_multiply,scalar,f64,65536,1,1,0.000017545,244797.224,0.987,89.647,0.000,188,avx2
axpy,vectorized,f64,65536,1,1,0.000007722,1112397.641,0.434,203.686,1.140,189,avx2
dot_product,vectorized,f64,65536,1,1,0.000006817,1260075.468,0.383,153.818,1.049,190,avx2
elementwise_multiply,vectorized,f64,65536,1,1,0.000017398,246865.575,0.979,90.405,1.051,191,avx2
axpy,scalar,f32,262144,1,1,0.000040977,3354051.136,0.576,76.768,0.000,192,avx2
dot_product,scalar,f32,262144,1,1,0.000025429,5404811.553,0.358,82.471,0.000,193,avx2
elementwise_multiply,scalar,f32,262144,1,1,0.000044200,1554739.299,0.621,71.170,0.000,194,avx2
axpy,vectorized,f32,262144,1,1,0.000039486,3480700.841,0.555,79.667,1.027,195,avx2
dot_product,vectorized,f32,262144,1,1,0.000024383,5636671.188,0.343,86.009,0.984,196,avx2
elementwise_multiply,vectorized,f32,262144,1,1,0.000047761,1438819.893,0.672,65.864,0.973,197,avx2
axpy,scalar,f64,262144,1,1,0.000079126,1736963.241,1.113,79.512,0.000,198,avx2
dot_product,scalar,f64,262144,1,1,0.000046960,2926723.870,0.660,89.317,0.000,199,avx2
elementwise_multiply,scalar,f64,262144,1,1,0.000089890,764484.111,1.264,69.991,0.000,200,avx2
axpy,vectorized,f64,262144,1,1,0.000078908,1741761.973,1.110,79.732,1.041,201,avx2
dot_product,vectorized,f64,262144,1,1,0.000063726,2156717.090,0.896,65.818,0.781,202,avx2
elementwise_multiply,vectorized,f64,262144,1,1,0.000102581,669904.532,1.442,61.332,0.964,203,avx2
axpy,scalar,f32,1048576,1,1,0.000160245,13722882.196,0.563,78.523,0.000,204,avx2
dot_product,scalar,f32,1048576,1,1,0.000099674,22062155.195,0.350,84.160,0.000,205,avx2
elementwise_multiply,scalar,f32,1048576,1,1,0.000190770,5763545.775,0.671,65.959,0.000,206,avx2
axpy,vectorized,f32,1048576,1,1,0.000159255,13808189.715,0.560,79.011,1.103,207,avx2
dot_product,vectorized,f32,1048576,1,1,0.000096532,22780251.644,0.339,86.900,1.129,208,avx2
elementwise_multiply,vectorized,f32,1048576,1,1,0.000194089,5664986.825,0.682,64.831,1.108,209,avx2
axpy,scalar,f64,1048576,1,1,0.000334746,6569229.372,1.177,75.179,0.000,210,avx2
dot_product,scalar,f64,1048576,1,1,0.000235825,9324809.735,0.829,71.143,0.000,211,avx2
elementwise_multiply,scalar,f64,1048576,1,1,0.000601673,1827423.913,2.115,41.826,0.000,212,avx2
axpy,vectorized,f64,1048576,1,1,0.000337879,6508315.863,1.188,74.482,1.070,213,avx2
dot_product,vectorized,f64,1048576,1,1,0.000239537,9180307.240,0.842,70.040,1.085,214,avx2
elementwise_multiply,vectorized,f64,1048576,1,1,0.000581239,1891668.707,2.043,43.297,1.253,215,avx2
