# CPU: 12th Gen Intel(R) Core(TM) i5-12600KF
# CPU Frequency: 3.69 GHz
# Compiler: Clang 19.1.5
# 
kernel,implementation,data_type,array_size,aligned,stride,time_seconds,gflops,cpe,bandwidth_gbs,speedup,run_id,compiler_flags
axpy,vectorized,f32,16384,1,1,0.000000945,568117.240,0.213,208.051,1.021,42,vectorized
dot_product,vectorized,f32,16384,1,1,0.000000838,640657.430,0.189,156.411,1.041,43,vectorized
axpy,scalar,f64,16384,1,1,0.000001888,284359.576,0.425,208.271,0.000,44,vectorized
dot_product,scalar,f64,16384,1,1,0.000001704,315065.112,0.383,153.840,0.000,45,vectorized
axpy,vectorized,f64,16384,1,1,0.000001886,284661.126,0.424,208.492,1.022,46,vectorized
dot_product,vectorized,f64,16384,1,1,0.000001692,317299.579,0.381,154.931,1.022,47,vectorized
axpy,scalar,f32,65536,0,1,0.000004559,1884170.748,0.256,172.501,0.000,48,vectorized
dot_product,scalar,f32,65536,0,1,0.000003649,2354051.595,0.205,143.680,0.000,49,vectorized
axpy,vectorized,f32,65536,0,1,0.000004628,1856079.319,0.260,169.929,1.005,50,vectorized
dot_product,vectorized,f32,65536,0,1,0.000003742,2295546.408,0.210,140.109,1.026,51,vectorized
axpy,scalar,f64,65536,0,1,0.000007722,1112397.641,0.434,203.686,0.000,52,vectorized
dot_product,scalar,f64,65536,0,1,0.000007005,1226257.601,0.394,149.690,0.000,53,vectorized
axpy,vectorized,f64,65536,0,1,0.000007793,1102262.880,0.438,201.830,1.036,54,vectorized
dot_product,vectorized,f64,65536,0,1,0.000006976,1231355.328,0.392,150.312,1.021,55,vectorized
axpy,scalar,f32,65536,1,1,0.000003824,2246321.799,0.215,205.657,0.000,56,vectorized
dot_product,scalar,f32,65536,1,1,0.000003480,2468371.999,0.196,150.657,0.000,57,vectorized
axpy,vectorized,f32,65536,1,1,0.000003821,2248085.478,0.215,205.818,1.046,58,vectorized
dot_product,vectorized,f32,65536,1,1,0.000003481,2467662.895,0.196,150.614,1.112,59,vectorized
axpy,scalar,f64,65536,1,1,0.000007699,1115720.802,0.433,204.295,0.000,60,vectorized
dot_product,scalar,f64,65536,1,1,0.000006981,1230473.388,0.393,150.204,0.000,61,vectorized
axpy,vectorized,f64,65536,1,1,0.000007590,1131743.706,0.427,207.228,1.017,62,vectorized
dot_product,vectorized,f64,65536,1,1,0.000006978,1231002.400,0.392,150.269,1.004,63,vectorized
axpy,scalar,f32,262144,0,1,0.000042792,3211790.846,0.602,73.512,0.000,64,vectorized
dot_product,scalar,f32,262144,0,1,0.000024892,5521410.616,0.350,84.250,0.000,65,vectorized
axpy,vectorized,f32,262144,0,1,0.000041886,3281262.321,0.589,75.102,1.076,66,vectorized
dot_product,vectorized,f32,262144,0,1,0.000033925,4051258.776,0.477,61.817,1.101,67,vectorized
axpy,scalar,f64,262144,0,1,0.000080306,1711440.657,1.129,78.344,0.000,68,vectorized
dot_product,scalar,f64,262144,0,1,0.000048541,2831399.301,0.683,86.407,0.000,69,vectorized
axpy,vectorized,f64,262144,0,1,0.000081609,1684115.151,1.148,77.093,1.044,70,vectorized
dot_product,vectorized,f64,262144,0,1,0.000050171,2739410.292,0.705,83.600,1.013,71,vectorized
axpy,scalar,f32,262144,1,1,0.000042521,3232260.623,0.598,73.981,0.000,72,vectorized
dot_product,scalar,f32,262144,1,1,0.000025481,5393781.798,0.358,82.303,0.000,73,vectorized
axpy,vectorized,f32,262144,1,1,0.000040707,3376297.773,0.572,77.277,1.189,74,vectorized
dot_product,vectorized,f32,262144,1,1,0.000023103,5948965.619,0.325,90.774,1.221,75,vectorized
axpy,scalar,f64,262144,1,1,0.000078885,1742269.805,1.109,79.755,0.000,76,vectorized
dot_product,scalar,f64,262144,1,1,0.000047551,2890348.329,0.669,88.206,0.000,77,vectorized
axpy,vectorized,f64,262144,1,1,0.000079491,1728987.604,1.118,79.147,1.033,78,vectorized
dot_product,vectorized,f64,262144,1,1,0.000047950,2866297.248,0.674,87.472,1.017,79,vectorized
axpy,scalar,f32,1024,0,1,0.000000054,38836.062,0.194,227.555,0.000,80,vectorized
dot_product,scalar,f32,1024,0,1,0.000000046,45590.202,0.166,178.087,0.000,81,vectorized
axpy,vectorized,f32,1024,0,1,0.000000052,40329.991,0.187,236.309,2.212,82,vectorized
dot_product,vectorized,f32,1024,0,1,0.000000043,48771.266,0.155,190.513,1.419,83,vectorized
axpy,scalar,f64,1024,0,1,0.000000100,20971.482,0.360,245.760,0.000,84,vectorized
dot_product,scalar,f64,1024,0,1,0.000000092,22795.173,0.331,178.087,0.000,85,vectorized
axpy,vectorized,f64,1024,0,1,0.000000101,20763.843,0.364,243.326,0.921,86,vectorized
dot_product,vectorized,f64,1024,0,1,0.000000094,22310.096,0.338,174.298,0.915,87,vectorized
axpy,scalar,f32,1024,1,1,0.000000028,74898.494,0.101,438.858,0.000,88,vectorized
dot_product,scalar,f32,1024,1,1,0.000000037,56679.798,0.133,221.405,0.000,89,vectorized
axpy,vectorized,f32,1024,1,1,0.000000032,65536.097,0.115,384.001,1.188,90,vectorized
dot_product,vectorized,f32,1024,1,1,0.000000038,55188.213,0.137,215.579,1.395,91,vectorized
axpy,scalar,f64,1024,1,1,0.000000052,40329.765,0.187,472.614,0.000,92,vectorized
dot_product,scalar,f64,1024,1,1,0.000000082,25575.011,0.295,199.805,0.000,93,vectorized
axpy,vectorized,f64,1024,1,1,0.000000052,40329.765,0.187,472.614,1.077,94,vectorized
dot_product,vectorized,f64,1024,1,1,0.000000084,24966.078,0.302,195.047,1.012,95,vectorized
axpy,scalar,f32,4096,0,1,0.000000183,183357.322,0.165,268.590,0.000,96,vectorized
dot_product,scalar,f32,4096,0,1,0.000000194,172960.970,0.175,168.907,0.000,97,vectorized
axpy,vectorized,f32,4096,0,1,0.000000183,183357.322,0.165,268.590,1.000,98,vectorized
dot_product,vectorized,f32,4096,0,1,0.000000194,172960.970,0.175,168.907,1.015,99,vectorized
axpy,scalar,f64,4096,0,1,0.000000560,59918.608,0.504,175.543,0.000,100,vectorized
dot_product,scalar,f64,4096,0,1,0.000000472,71089.927,0.425,138.848,0.000,101,vectorized
axpy,vectorized,f64,4096,0,1,0.000000560,59918.639,0.504,175.543,1.004,102,vectorized
dot_product,vectorized,f64,4096,0,1,0.000000471,71240.818,0.424,139.142,1.004,103,vectorized
axpy,scalar,f32,4096,1,1,0.000000104,322639.021,0.094,472.616,0.000,104,vectorized
dot_product,scalar,f32,4096,1,1,0.000000209,160547.640,0.188,156.785,0.000,105,vectorized
axpy,vectorized,f32,4096,1,1,0.000000104,322639.021,0.094,472.616,0.990,106,vectorized
dot_product,vectorized,f32,4096,1,1,0.000000193,173857.148,0.174,169.782,1.016,107,vectorized
axpy,scalar,f64,4096,1,1,0.000000429,78215.447,0.386,229.147,0.000,108,vectorized
dot_product,scalar,f64,4096,1,1,0.000000419,80082.179,0.377,156.411,0.000,109,vectorized
axpy,vectorized,f64,4096,1,1,0.000000430,78033.550,0.387,228.614,1.000,110,vectorized
dot_product,vectorized,f64,4096,1,1,0.000000419,80082.179,0.377,156.411,1.005,111,vectorized
axpy,scalar,f32,16384,0,1,0.000001163,461625.842,0.262,169.052,0.000,112,vectorized
dot_product,scalar,f32,16384,0,1,0.000000962,558077.843,0.216,136.249,0.000,113,vectorized
axpy,vectorized,f32,16384,0,1,0.000001163,461625.842,0.262,169.052,1.001,114,vectorized
dot_product,vectorized,f32,16384,0,1,0.000000961,558658.573,0.216,136.391,1.002,115,vectorized
axpy,scalar,f64,16384,0,1,0.000002328,230614.656,0.524,168.907,0.000,116,vectorized
dot_product,scalar,f64,16384,0,1,0.000001913,280643.444,0.430,137.033,0.000,117,vectorized
axpy,vectorized,f64,16384,0,1,0.000002327,230713.760,0.524,168.980,1.007,118,vectorized
dot_product,vectorized,f64,16384,0,1,0.000001915,280350.341,0.431,136.890,1.006,119,vectorized
axpy,scalar,f32,16384,1,1,0.000000967,555192.206,0.218,203.317,0.000,120,vectorized
dot_product,scalar,f32,16384,1,1,0.000000857,626453.717,0.193,152.943,0.000,121,vectorized
axpy,vectorized,f32,16384,1,1,0.000000967,555192.206,0.218,203.317,0.998,122,vectorized
dot_product,vectorized,f32,16384,1,1,0.000000856,627185.560,0.193,153.121,1.019,123,vectorized
axpy,scalar,f64,16384,1,1,0.000001928,278459.998,0.434,203.950,0.000,124,vectorized
dot_product,scalar,f64,16384,1,1,0.000001729,310509.480,0.389,151.616,0.000,125,vectorized
axpy,vectorized,f64,16384,1,1,0.000001941,276594.976,0.437,202.584,0.993,126,vectorized
dot_product,vectorized,f64,16384,1,1,0.000001730,310329.993,0.389,151.528,0.999,127,vectorized
axpy,scalar,f32,65536,0,1,0.000004673,1838205.532,0.263,168.293,0.000,128,vectorized
dot_product,scalar,f32,65536,0,1,0.000003726,2305403.902,0.210,140.711,0.000,129,vectorized
axpy,vectorized,f32,65536,0,1,0.000004640,1851279.077,0.261,169.490,1.002,130,vectorized
dot_product,vectorized,f32,65536,0,1,0.000003727,2304785.329,0.210,140.673,1.031,131,vectorized
axpy,scalar,f64,65536,0,1,0.000007716,1113262.653,0.434,203.844,0.000,132,vectorized
dot_product,scalar,f64,65536,0,1,0.000006994,1228186.245,0.393,149.925,0.000,133,vectorized
axpy,vectorized,f64,65536,0,1,0.000007822,1098176.260,0.440,201.082,1.032,134,vectorized
dot_product,vectorized,f64,65536,0,1,0.000006975,1231531.816,0.392,150.333,1.021,135,vectorized
axpy,scalar,f32,65536,1,1,0.000003832,2241632.327,0.216,205.228,0.000,136,vectorized
dot_product,scalar,f32,65536,1,1,0.000003480,2468371.999,0.196,150.657,0.000,137,vectorized
axpy,vectorized,f32,65536,1,1,0.000003821,2248085.478,0.215,205.818,1.046,138,vectorized
dot_product,vectorized,f32,65536,1,1,0.000003480,2468371.999,0.196,150.657,1.112,139,vectorized
axpy,scalar,f64,65536,1,1,0.000007712,1113840.076,0.434,203.950,0.000,140,vectorized
dot_product,scalar,f64,65536,1,1,0.000006982,1230297.151,0.393,150.183,0.000,141,vectorized
axpy,vectorized,f64,65536,1,1,0.000007693,1116591.034,0.433,204.454,1.004,142,vectorized
dot_product,vectorized,f64,65536,1,1,0.000006979,1230826.012,0.393,150.247,1.003,143,vectorized
axpy,scalar,f32,262144,0,1,0.000042992,3196849.499,0.605,73.170,0.000,144,vectorized
dot_product,scalar,f32,262144,0,1,0.000023494,5849959.735,0.330,89.263,0.000,145,vectorized
axpy,vectorized,f32,262144,0,1,0.000042405,3241102.536,0.596,74.183,1.063,146,vectorized
dot_product,vectorized,f32,262144,0,1,0.000023708,5797155.096,0.333,88.458,1.576,147,vectorized
axpy,scalar,f64,262144,0,1,0.000080861,1699693.965,1.137,77.806,0.000,148,vectorized
dot_product,scalar,f64,262144,0,1,0.000049618,2769941.419,0.698,84.532,0.000,149,vectorized
axpy,vectorized,f64,262144,0,1,0.000081108,1694517.846,1.140,77.569,1.051,150,vectorized
dot_product,vectorized,f64,262144,0,1,0.000048183,2852436.605,0.677,87.049,1.055,151,vectorized
axpy,scalar,f32,262144,1,1,0.000040006,3435458.501,0.563,78.631,0.000,152,vectorized
dot_product,scalar,f32,262144,1,1,0.000023685,5802784.632,0.333,88.543,0.000,153,vectorized
axpy,vectorized,f32,262144,1,1,0.000040201,3418794.375,0.565,78.250,1.204,154,vectorized
dot_product,vectorized,f32,262144,1,1,0.000024099,5703097.748,0.339,87.022,1.171,155,vectorized
axpy,scalar,f64,262144,1,1,0.000080801,1700956.095,1.136,77.864,0.000,156,vectorized
dot_product,scalar,f64,262144,1,1,0.000049210,2792906.992,0.692,85.233,0.000,157,vectorized
axpy,vectorized,f64,262144,1,1,0.000081643,1683413.807,1.148,77.061,1.005,158,vectorized
dot_product,vectorized,f64,262144,1,1,0.000048885,2811474.961,0.687,85.799,0.998,159,vectorized
axpy,scalar,f32,1024,0,1,0.000000058,36157.699,0.209,211.862,0.000,160,vectorized
dot_product,scalar,f32,1024,0,1,0.000000045,46603.324,0.162,182.044,0.000,161,vectorized
axpy,vectorized,f32,1024,0,1,0.000000051,41120.784,0.184,240.942,2.255,162,vectorized
dot_product,vectorized,f32,1024,0,1,0.000000044,47662.498,0.158,186.182,1.386,163,vectorized
axpy,scalar,f64,1024,0,1,0.000000100,20971.482,0.360,245.760,0.000,164,vectorized
dot_product,scalar,f64,1024,0,1,0.000000090,23301.738,0.324,182.045,0.000,165,vectorized
axpy,vectorized,f64,1024,0,1,0.000000110,19065.024,0.396,223.418,0.845,166,vectorized
dot_product,vectorized,f64,1024,0,1,0.000000085,24672.358,0.306,192.753,1.012,167,vectorized
axpy,scalar,f32,1024,1,1,0.000000027,77672.542,0.097,455.113,0.000,168,vectorized
dot_product,scalar,f32,1024,1,1,0.000000037,56679.798,0.133,221.405,0.000,169,vectorized
axpy,vectorized,f32,1024,1,1,0.000000028,74898.494,0.101,438.858,1.357,170,vectorized
dot_product,vectorized,f32,1024,1,1,0.000000038,55188.213,0.137,215.579,1.395,171,vectorized
axpy,scalar,f64,1024,1,1,0.000000052,40329.765,0.187,472.614,0.000,172,vectorized
dot_product,scalar,f64,1024,1,1,0.000000082,25575.011,0.295,199.805,0.000,173,vectorized
axpy,vectorized,f64,1024,1,1,0.000000051,41120.549,0.184,481.881,1.098,174,vectorized
dot_product,vectorized,f64,1024,1,1,0.000000085,24672.442,0.306,192.753,1.000,175,vectorized
axpy,scalar,f32,4096,0,1,0.000000183,183357.322,0.165,268.590,0.000,176,vectorized
dot_product,scalar,f32,4096,0,1,0.000000194,172960.970,0.175,168.907,0.000,177,vectorized
axpy,vectorized,f32,4096,0,1,0.000000183,183357.322,0.165,268.590,1.000,178,vectorized
dot_product,vectorized,f32,4096,0,1,0.000000195,172073.984,0.175,168.041,1.010,179,vectorized
axpy,scalar,f64,4096,0,1,0.000000560,59918.608,0.504,175.543,0.000,180,vectorized
dot_product,scalar,f64,4096,0,1,0.000000471,71240.818,0.424,139.142,0.000,181,vectorized
axpy,vectorized,f64,4096,0,1,0.000000560,59918.608,0.504,175.543,1.004,182,vectorized
dot_product,vectorized,f64,4096,0,1,0.000000471,71240.818,0.424,139.142,1.004,183,vectorized
axpy,scalar,f32,4096,1,1,0.000000103,325771.465,0.093,477.204,0.000,184,vectorized
dot_product,scalar,f32,4096,1,1,0.000000194,172960.970,0.175,168.907,0.000,185,vectorized
axpy,vectorized,f32,4096,1,1,0.000000104,322639.021,0.094,472.616,0.990,186,vectorized
dot_product,vectorized,f32,4096,1,1,0.000000193,173857.148,0.174,169.782,1.016,187,vectorized
axpy,scalar,f64,4096,1,1,0.000000441,76087.120,0.397,222.911,0.000,188,vectorized
dot_product,scalar,f64,4096,1,1,0.000000419,80082.179,0.377,156.411,0.000,189,vectorized
axpy,vectorized,f64,4096,1,1,0.000000430,78033.550,0.387,228.614,1.000,190,vectorized
dot_product,vectorized,f64,4096,1,1,0.000000419,80082.179,0.377,156.411,1.005,191,vectorized
axpy,scalar,f32,16384,0,1,0.000001164,461229.253,0.262,168.907,0.000,192,vectorized
dot_product,scalar,f32,16384,0,1,0.000000962,558077.843,0.216,136.249,0.000,193,vectorized
axpy,vectorized,f32,16384,0,1,0.000001163,461625.842,0.262,169.052,1.001,194,vectorized
dot_product,vectorized,f32,16384,0,1,0.000000962,558077.843,0.216,136.249,1.001,195,vectorized
axpy,scalar,f64,16384,0,1,0.000002340,229432.007,0.526,168.041,0.000,196,vectorized
dot_product,scalar,f64,16384,0,1,0.000001915,280350.341,0.431,136.890,0.000,197,vectorized
axpy,vectorized,f64,16384,0,1,0.000002327,230713.760,0.524,168.980,1.007,198,vectorized
dot_product,vectorized,f64,16384,0,1,0.000001915,280350.341,0.431,136.890,1.006,199,vectorized
axpy,scalar,f32,16384,1,1,0.000000977,549509.705,0.220,201.236,0.000,200,vectorized
dot_product,scalar,f32,16384,1,1,0.000000856,627185.560,0.193,153.121,0.000,201,vectorized
axpy,vectorized,f32,16384,1,1,0.000000966,555766.944,0.217,203.528,0.999,202,vectorized
dot_product,vectorized,f32,16384,1,1,0.000000856,627185.774,0.193,153.122,1.019,203,vectorized
axpy,scalar,f64,16384,1,1,0.000001927,278604.503,0.434,204.056,0.000,204,vectorized
dot_product,scalar,f64,16384,1,1,0.000001729,310509.480,0.389,151.616,0.000,205,vectorized
axpy,vectorized,f64,16384,1,1,0.000001938,277023.187,0.436,202.898,0.994,206,vectorized
dot_product,vectorized,f64,16384,1,1,0.000001729,310509.480,0.389,151.616,1.000,207,vectorized
axpy,scalar,f32,65536,0,1,0.000004726,1817590.827,0.266,166.405,0.000,208,vectorized
dot_product,scalar,f32,65536,0,1,0.000003724,2306641.864,0.209,140.786,0.000,209,vectorized
axpy,vectorized,f32,65536,0,1,0.000004641,1850880.061,0.261,169.453,1.002,210,vectorized
dot_product,vectorized,f32,65536,0,1,0.000003780,2272469.487,0.213,138.701,1.016,211,vectorized
axpy,scalar,f64,65536,0,1,0.000007751,1108235.668,0.436,202.924,0.000,212,vectorized
dot_product,scalar,f64,65536,0,1,0.000006998,1227484.218,0.394,149.839,0.000,213,vectorized
axpy,vectorized,f64,65536,0,1,0.000007796,1101838.712,0.438,201.753,1.035,214,vectorized
dot_product,vectorized,f64,65536,0,1,0.000006976,1231355.276,0.392,150.312,1.021,215,vectorized
axpy,scalar,f32,65536,1,1,0.000003866,2221917.873,0.217,203.423,0.000,216,vectorized
dot_product,scalar,f32,65536,1,1,0.000003481,2467662.895,0.196,150.614,0.000,217,vectorized
axpy,vectorized,f32,65536,1,1,0.000003822,2247497.278,0.215,205.765,1.046,218,vectorized
dot_product,vectorized,f32,65536,1,1,0.000003480,2468371.999,0.196,150.657,1.112,219,vectorized
axpy,scalar,f64,65536,1,1,0.000007698,1115865.781,0.433,204.321,0.000,220,vectorized
dot_product,scalar,f64,65536,1,1,0.000006984,1229944.830,0.393,150.140,0.000,221,vectorized
axpy,vectorized,f64,65536,1,1,0.000007710,1114129.012,0.434,204.003,1.001,222,vectorized
dot_product,vectorized,f64,65536,1,1,0.000006992,1228537.559,0.393,149.968,1.002,223,vectorized
axpy,scalar,f32,262144,0,1,0.000039831,3450552.418,0.560,78.977,0.000,224,vectorized
dot_product,scalar,f32,262144,0,1,0.000024290,5658252.544,0.342,86.338,0.000,225,vectorized
axpy,vectorized,f32,262144,0,1,0.000041650,3299854.832,0.586,75.528,1.082,226,vectorized
dot_product,vectorized,f32,262144,0,1,0.000023961,5735943.908,0.337,87.524,1.559,227,vectorized
axpy,scalar,f64,262144,0,1,0.000081638,1683516.910,1.148,77.065,0.000,228,vectorized
dot_product,scalar,f64,262144,0,1,0.000048666,2824126.784,0.684,86.186,0.000,229,vectorized
axpy,vectorized,f64,262144,0,1,0.000083000,1655891.003,1.167,75.801,1.027,230,vectorized
dot_product,vectorized,f64,262144,0,1,0.000048340,2843172.398,0.680,86.767,1.051,231,vectorized
axpy,scalar,f32,262144,1,1,0.000039457,3483259.096,0.555,79.725,0.000,232,vectorized
dot_product,scalar,f32,262144,1,1,0.000023502,5847968.414,0.330,89.233,0.000,233,vectorized
axpy,vectorized,f32,262144,1,1,0.000041697,3296135.299,0.586,75.443,1.160,234,vectorized
dot_product,vectorized,f32,262144,1,1,0.000029543,4652166.454,0.415,70.986,0.955,235,vectorized
axpy,scalar,f64,262144,1,1,0.000080515,1706998.121,1.132,78.140,0.000,236,vectorized
dot_product,scalar,f64,262144,1,1,0.000048926,2809118.943,0.688,85.728,0.000,237,vectorized
axpy,vectorized,f64,262144,1,1,0.000079750,1723372.454,1.121,78.890,1.029,238,vectorized
dot_product,vectorized,f64,262144,1,1,0.000060840,2259022.906,0.855,68.940,0.802,239,vectorized
axpy,scalar,f32,1048576,1,1,0.000172842,12722736.691,0.608,72.800,0.000,0,vectorized
dot_product,scalar,f32,1048576,1,1,0.000102078,21542577.808,0.359,82.178,0.000,1,vectorized
axpy,vectorized,f32,1048576,1,1,0.000163046,13487134.038,0.573,77.174,1.010,2,vectorized
dot_product,vectorized,f32,1048576,1,1,0.000102745,21402727.672,0.361,81.645,1.062,3,vectorized
axpy,scalar,f64,1048576,1,1,0.000342454,6421368.289,1.204,73.487,0.000,4,vectorized
dot_product,scalar,f64,1048576,1,1,0.000258685,8500776.062,0.909,64.856,0.000,5,vectorized
axpy,vectorized,f64,1048576,1,1,0.000378834,5804714.610,1.332,66.430,1.163,6,vectorized
dot_product,vectorized,f64,1048576,1,1,0.000354685,6199933.056,1.247,47.302,0.773,7,vectorized
axpy,scalar,f32,1048576,1,2,0.000164852,13339378.687,0.579,76.329,0.000,8,vectorized
dot_product,scalar,f32,1048576,1,2,0.000099540,22091855.071,0.350,84.274,0.000,9,vectorized
axpy,vectorized,f32,1048576,1,2,0.000165034,13324667.985,0.580,76.244,0.999,10,vectorized
dot_product,vectorized,f32,1048576,1,2,0.000098827,22251239.620,0.347,84.882,1.007,11,vectorized
axpy,scalar,f64,1048576,1,2,0.000376508,5840575.117,1.324,66.840,0.000,12,vectorized
dot_product,scalar,f64,1048576,1,2,0.000271622,8095895.239,0.955,61.767,0.000,13,vectorized
axpy,vectorized,f64,1048576,1,2,0.000358826,6128383.271,1.261,70.134,1.049,14,vectorized
dot_product,vectorized,f64,1048576,1,2,0.000298914,7356708.800,1.051,56.127,0.909,15,vectorized
axpy,scalar,f32,1048576,1,4,0.000160713,13682920.812,0.565,78.294,0.000,16,vectorized
dot_product,scalar,f32,1048576,1,4,0.000104911,20960845.447,0.369,79.959,0.000,17,vectorized
axpy,vectorized,f32,1048576,1,4,0.000166626,13197359.701,0.586,75.516,0.965,18,vectorized
dot_product,vectorized,f32,1048576,1,4,0.000101426,21681060.654,0.357,82.707,1.034,19,vectorized
axpy,scalar,f64,1048576,1,4,0.000405268,5426096.448,1.425,62.097,0.000,20,vectorized
dot_product,scalar,f64,1048576,1,4,0.000297855,7382865.004,1.047,56.327,0.000,21,vectorized
axpy,vectorized,f64,1048576,1,4,0.000376831,5835568.877,1.325,66.783,1.075,22,vectorized
dot_product,vectorized,f64,1048576,1,4,0.000274601,8008067.184,0.965,61.097,1.085,23,vectorized
axpy,scalar,f32,1048576,1,8,0.000170420,12903551.536,0.599,73.835,0.000,24,vectorized
dot_product,scalar,f32,1048576,1,8,0.000098786,22260474.748,0.347,84.917,0.000,25,vectorized
axpy,vectorized,f32,1048576,1,8,0.000158437,13879480.517,0.557,79.419,1.076,26,vectorized
dot_product,vectorized,f32,1048576,1,8,0.000095879,22935400.371,0.337,87.492,1.030,27,vectorized
axpy,scalar,f64,1048576,1,8,0.000361695,6079772.337,1.271,69.577,0.000,28,vectorized
dot_product,scalar,f64,1048576,1,8,0.000245622,8952875.780,0.863,68.305,0.000,29,vectorized
axpy,vectorized,f64,1048576,1,8,0.000367221,5988282.958,1.291,68.530,0.985,30,vectorized
dot_product,vectorized,f64,1048576,1,8,0.000310399,7084504.961,1.091,54.050,0.791,31,vectorized
axpy,scalar,f32,1048576,1,16,0.000165993,13247686.685,0.584,75.804,0.000,32,vectorized
dot_product,scalar,f32,1048576,1,16,0.000105653,20813637.666,0.371,79.398,0.000,33,vectorized
axpy,vectorized,f32,1048576,1,16,0.000167197,13152288.963,0.588,75.258,0.993,34,vectorized
dot_product,vectorized,f32,1048576,1,16,0.000121891,18040899.289,0.428,68.821,0.867,35,vectorized
axpy,scalar,f64,1048576,1,16,0.000382019,5756319.073,1.343,65.876,0.000,36,vectorized
dot_product,scalar,f64,1048576,1,16,0.000292958,7506274.811,1.030,57.268,0.000,37,vectorized
axpy,vectorized,f64,1048576,1,16,0.000355998,6177066.319,1.251,70.691,1.073,38,vectorized
dot_product,vectorized,f64,1048576,1,16,0.000262723,8370120.836,0.924,63.859,1.115,39,vectorized
axpy,scalar,f32,1048576,1,1,0.000163377,13459809.237,0.574,77.018,0.000,40,vectorized
dot_product,scalar,f32,1048576,1,1,0.000098095,22417281.808,0.345,85.515,0.000,41,vectorized
axpy,vectorized,f32,1048576,1,1,0.000163994,13409168.952,0.576,76.728,1.004,42,vectorized
dot_product,vectorized,f32,1048576,1,1,0.000099289,22147702.740,0.349,84.487,1.099,43,vectorized
axpy,scalar,f64,1048576,1,1,0.000386137,5694930.179,1.357,65.173,0.000,44,vectorized
dot_product,scalar,f64,1048576,1,1,0.000249643,8808671.801,0.878,67.205,0.000,45,vectorized
axpy,vectorized,f64,1048576,1,1,0.000375404,5857751.265,1.320,67.037,1.174,46,vectorized
dot_product,vectorized,f64,1048576,1,1,0.000267155,8231263.710,0.939,62.800,1.026,47,vectorized
axpy,scalar,f32,1048576,1,2,0.000168510,13049808.655,0.592,74.672,0.000,48,vectorized
dot_product,scalar,f32,1048576,1,2,0.000107497,20456601.140,0.378,78.036,0.000,49,vectorized
axpy,vectorized,f32,1048576,1,2,0.000166445,13211711.115,0.585,75.598,0.990,50,vectorized
dot_product,vectorized,f32,1048576,1,2,0.000101848,21591226.707,0.358,82.364,0.977,51,vectorized
axpy,scalar,f64,1048576,1,2,0.000390522,5630984.311,1.373,64.442,0.000,52,vectorized
dot_product,scalar,f64,1048576,1,2,0.000243922,9015272.325,0.857,68.781,0.000,53,vectorized
axpy,vectorized,f64,1048576,1,2,0.000393127,5593671.396,1.382,64.014,0.958,54,vectorized
dot_product,vectorized,f64,1048576,1,2,0.000280214,7847656.630,0.985,59.873,0.969,55,vectorized
axpy,scalar,f32,1048576,1,4,0.000163001,13490857.461,0.573,77.195,0.000,56,vectorized
dot_product,scalar,f32,1048576,1,4,0.000097137,22638369.101,0.341,86.359,0.000,57,vectorized
axpy,vectorized,f32,1048576,1,4,0.000162741,13512410.863,0.572,77.319,0.988,58,vectorized
dot_product,vectorized,f32,1048576,1,4,0.000115696,19006908.239,0.407,72.506,0.907,59,vectorized
axpy,scalar,f64,1048576,1,4,0.000359154,6122786.482,1.263,70.070,0.000,60,vectorized
dot_product,scalar,f64,1048576,1,4,0.000243877,9016935.818,0.857,68.794,0.000,61,vectorized
axpy,vectorized,f64,1048576,1,4,0.000356280,6172177.098,1.252,70.635,1.137,62,vectorized
dot_product,vectorized,f64,1048576,1,4,0.000297688,7387006.721,1.046,56.358,1.001,63,vectorized
axpy,scalar,f32,1048576,1,8,0.000166149,13235248.215,0.584,75.733,0.000,64,vectorized
dot_product,scalar,f32,1048576,1,8,0.000109015,20171749.396,0.383,76.949,0.000,65,vectorized
axpy,vectorized,f32,1048576,1,8,0.000172860,12721411.877,0.608,72.793,0.986,66,vectorized
dot_product,vectorized,f32,1048576,1,8,0.000109264,20125780.287,0.384,76.774,0.904,67,vectorized
axpy,scalar,f64,1048576,1,8,0.000368982,5959703.330,1.297,68.203,0.000,68,vectorized
dot_product,scalar,f64,1048576,1,8,0.000272835,8059901.607,0.959,61.492,0.000,69,vectorized
axpy,vectorized,f64,1048576,1,8,0.000362672,6063394.071,1.275,69.390,0.997,70,vectorized
dot_product,vectorized,f64,1048576,1,8,0.000265876,8270860.317,0.935,63.102,0.924,71,vectorized
axpy,scalar,f32,1048576,1,16,0.000172904,12718174.574,0.608,72.774,0.000,72,vectorized
dot_product,scalar,f32,1048576,1,16,0.000105412,20861223.163,0.371,79.579,0.000,73,vectorized
axpy,vectorized,f32,1048576,1,16,0.000166517,13205998.529,0.585,75.565,0.997,74,vectorized
dot_product,vectorized,f32,1048576,1,16,0.000103424,21262214.342,0.364,81.109,1.022,75,vectorized
axpy,scalar,f64,1048576,1,16,0.000370404,5936823.727,1.302,67.942,0.000,76,vectorized
dot_product,scalar,f64,1048576,1,16,0.000277484,7924865.058,0.975,60.462,0.000,77,vectorized
axpy,vectorized,f64,1048576,1,16,0.000368756,5963355.866,1.296,68.245,1.036,78,vectorized
